district,crime_type,defendant_race,n_cases,mean_sentence,median_sentence
83,Money Laundering,Unknown,1,15.0,15.0
83,Money Laundering,White,6,14.171666666666667,11.015
83,Murder,Black,2,31.5,31.5
83,Murder,Unknown,1,12.03,12.03
83,Murder,White,19,19.00157894736842,18.0
83,Obscenity/Other Sex,Black,11,23.545454545454547,10.0
83,Obscenity/Other Sex,Hispanic,8,63.875,34.0
83,Obscenity/Other Sex,Unknown,3,34.0,42.0
83,Obscenity/Other Sex,White,15,41.8,28.0
83,Other,Black,1,135.0,135.0
83,Other,Hispanic,4,64.25,54.0
83,Other,Unknown,2,213.0,213.0
83,Other,White,43,90.58279069767441,78.0
83,Robbery,Black,6,102.33333333333333,98.0
83,Robbery,Hispanic,17,42.56235294117647,46.0
83,Robbery,Unknown,2,78.0,78.0
83,Robbery,White,11,62.45454545454545,60.0
83,Sexual Abuse,White,1,16.0,16.0
83,Stalking/Harassing,Black,2,31.0,31.0
83,Tax,Black,2,37.6,37.6
83,Tax,Hispanic,415,25.335518072289155,21.0
83,Tax,Unknown,2,35.0,35.0
83,Tax,White,1,24.0,24.0
83,Unknown,Black,206,60.94393203883495,38.5
83,Unknown,Hispanic,465,48.00810752688172,24.0
83,Unknown,Unknown,168,28.736547619047617,2.0
83,Unknown,White,489,73.98930470347648,46.0
84,Admin of Justice,White,1,188.0,188.0
84,Antitrust,Unknown,15,41.73733333333333,37.0
84,Antitrust,White,1,97.0,97.0
84,Arson,Hispanic,6,98.0,90.0
84,Arson,White,5,384.2,470.0
84,Assault,Black,7,58.42857142857143,54.0
84,Assault,Hispanic,12,79.59416666666667,46.5
84,Assault,Unknown,28,115.26107142857143,90.0
84,Assault,White,45,56.30866666666667,46.0
84,Bribery/Corruption,Black,1,33.0,33.0
84,Bribery/Corruption,Hispanic,5,34.206,24.0
84,Bribery/Corruption,Unknown,34,42.19441176470588,22.0
84,Bribery/Corruption,White,17,28.126470588235293,24.0
84,Burglary/Trespass,Black,13,75.46153846153847,70.0
84,Burglary/Trespass,Hispanic,19,71.94736842105263,63.0
84,Burglary/Trespass,Unknown,7,47.714285714285715,48.0
84,Burglary/Trespass,White,107,62.93785046728972,48.0
84,Drug Trafficking,White,5,63.0,60.0
84,Embezzlement,Black,55,72.92636363636363,60.0
84,Embezzlement,Hispanic,901,80.64591564927858,70.0
84,Embezzlement,Unknown,43,62.116279069767444,60.0
84,Embezzlement,White,451,86.31050997782705,72.0
84,Environmental,Hispanic,20,31.8045,30.0
84,Environmental,White,11,33.81818181818182,24.0
84,Extortion/Racketeering,Black,2,8.0,8.0
84,Extortion/Racketeering,Hispanic,1,4.0,4.0
84,Extortion/Racketeering,Unknown,7,0.8085714285714286,1.0
84,Extortion/Racketeering,White,18,5.014444444444445,2.5
84,Firearms,Black,84,62.033095238095235,45.0
84,Firearms,Hispanic,290,52.38265517241379,34.0
84,Firearms,Unknown,112,73.94419642857143,38.0
84,Firearms,White,667,52.82668665667167,37.0
84,Forgery,Unknown,1,37.0,37.0
84,Forgery,White,3,32.0,21.0
84,Fraud,Hispanic,1,18.0,18.0
84,Immigration,Black,1,24.0,24.0
84,Immigration,Hispanic,3,29.333333333333332,27.0
84,Immigration,Unknown,7,6.534285714285715,7.72
84,Immigration,White,26,16.83346153846154,18.0
84,Kidnapping,Black,16,41.593125,43.5
84,Kidnapping,Hispanic,60,23.799833333333332,21.0
84,Kidnapping,Unknown,34,25.70235294117647,24.0
84,Kidnapping,White,433,34.503556581986146,30.0
84,Larceny,White,10,12.212,12.03
84,Manslaughter,Black,1,18.0,18.0
84,Manslaughter,Hispanic,5,18.266,18.0
84,Manslaughter,White,19,18.150000000000002,18.0
84,Money Laundering,Hispanic,1,24.0,24.0
84,Money Laundering,White,2,14.0,14.0
84,Murder,Black,1,18.0,18.0
84,Murder,Hispanic,2,15.015,15.015
84,Murder,White,33,27.886969696969697,24.0
84,Obscenity/Other Sex,Hispanic,18,47.169999999999995,36.5
84,Obscenity/Other Sex,Unknown,4,11.0825,11.0
84,Obscenity/Other Sex,White,18,32.09388888888889,27.0
84,Other,Black,1,54.0,54.0
84,Other,Hispanic,11,88.27545454545454,60.0
84,Other,Unknown,3,49.01,48.0
84,Other,White,123,77.9189430894309,60.0
84,Robbery,Black,5,72.2,70.0
84,Robbery,Hispanic,6,70.16666666666667,65.0
84,Robbery,Unknown,22,60.67045454545455,42.5
84,Robbery,White,27,60.87555555555556,55.0
84,Stalking/Harassing,Hispanic,1,42.0,42.0
84,Stalking/Harassing,White,3,52.0,57.0
84,Tax,Black,2,18.0,18.0
84,Tax,Hispanic,2318,18.678783433994823,15.0
84,Tax,Unknown,31,17.049032258064514,12.03
84,Tax,White,17,15.025882352941176,8.0
84,Unknown,Black,99,50.742525252525255,37.0
84,Unknown,Hispanic,913,29.190492880613366,18.0
84,Unknown,Unknown,174,34.753850574712644,24.0
84,Unknown,White,914,59.414179431072206,46.0
85,Admin of Justice,Unknown,6,350.3333333333333,366.0
85,Admin of Justice,White,2,252.0,252.0
85,Antitrust,Unknown,15,80.8,84.0
85,Arson,Unknown,2,100.5,100.5
85,Assault,Black,2,85.5,85.5
85,Assault,Hispanic,4,51.25,46.5
85,Assault,Unknown,24,164.02458333333334,77.0
85,Assault,White,22,106.82227272727273,90.5
85,Bribery/Corruption,Hispanic,6,40.833333333333336,36.0
85,Bribery/Corruption,Unknown,122,29.406639344262295,25.5
85,Bribery/Corruption,White,8,16.27625,4.975
85,Burglary/Trespass,Black,2,132.5,132.5
85,Burglary/Trespass,Unknown,4,35.0,31.0
85,Burglary/Trespass,White,11,63.0,40.0
85,Drug Trafficking,Hispanic,2,42.0,42.0
85,Drug Trafficking,Unknown,2,53.0,53.0
85,Drug Trafficking,White,2,78.0,78.0
85,Embezzlement,Black,51,119.57117647058824,97.0
85,Embezzlement,Hispanic,331,120.20081570996979,108.0
85,Embezzlement,Unknown,86,96.48186046511628,80.0
85,Embezzlement,White,667,101.84503748125937,87.0
85,Environmental,Hispanic,3,34.0,36.0
85,Extortion/Racketeering,Hispanic,1,5.0,5.0
85,Extortion/Racketeering,Unknown,47,1.2378723404255318,0.79
85,Extortion/Racketeering,White,19,2.426842105263158,1.0
85,Firearms,Black,22,56.77409090909091,51.0
85,Firearms,Hispanic,77,83.48337662337663,46.0
85,Firearms,Unknown,23,77.08826086956522,37.0
85,Firearms,White,344,68.18311046511629,41.0
85,Forgery,Unknown,1,21.0,21.0
85,Forgery,White,1,4.59,4.59
85,Fraud,Unknown,1,78.0,78.0
85,Fraud,White,2,183.265,183.265
85,Immigration,Unknown,4,2.56,1.6749999999999998
85,Immigration,White,9,18.837777777777777,11.0
85,Kidnapping,Black,8,28.0,27.0
85,Kidnapping,Hispanic,17,5.339411764705882,3.16
85,Kidnapping,Unknown,2,3.015,3.015
85,Kidnapping,White,44,29.072045454545457,24.0
85,Larceny,Hispanic,1,12.03,12.03
85,Larceny,Unknown,2,8.515,8.515
85,Larceny,White,4,4.305,2.58
85,Manslaughter,Hispanic,2,23.5,23.5
85,Manslaughter,Unknown,3,15.01,12.03
85,Manslaughter,White,17,23.13529411764706,21.0
85,Murder,Hispanic,1,21.0,21.0
85,Murder,White,6,43.78666666666667,28.0
85,Obscenity/Other Sex,Black,1,30.0,30.0
85,Obscenity/Other Sex,Hispanic,2,65.0,65.0
85,Obscenity/Other Sex,White,2,104.0,104.0
85,Other,Hispanic,2,80.0,80.0
85,Other,Unknown,2,28.810000000000002,28.810000000000002
85,Other,White,53,117.84905660377359,120.0
85,Robbery,Black,1,70.0,70.0
85,Robbery,Hispanic,3,30.666666666666668,24.0
85,Robbery,White,1,80.0,80.0
85,Tax,Black,1,21.0,21.0
85,Tax,Hispanic,508,8.757007874015748,3.33
85,Tax,Unknown,5,12.374,1.49
85,Tax,White,26,5.787692307692307,1.7149999999999999
85,Unknown,Black,41,85.43975609756097,57.0
85,Unknown,Hispanic,197,44.30939086294416,8.0
85,Unknown,Unknown,85,44.469529411764704,24.0
85,Unknown,White,363,76.93699724517907,60.0
86,Admin of Justice,White,2,117.0,117.0
86,Antitrust,White,1,72.0,72.0
86,Arson,Black,1,384.0,384.0
86,Arson,White,1,210.0,210.0
86,Assault,Black,1,18.07,18.07
86,Assault,Hispanic,1,63.0,63.0
86,Assault,White,7,239.28571428571428,108.0
86,Bribery/Corruption,Black,2,51.0,51.0
86,Bribery/Corruption,White,2,33.535,33.535
86,Burglary/Trespass,Black,23,100.30434782608695,70.0
86,Burglary/Trespass,White,21,58.904761904761905,46.0
86,Embezzlement,Black,274,107.0124087591241,87.0
86,Embezzlement,Hispanic,78,83.84615384615384,65.5
86,Embezzlement,Unknown,4,85.0,48.5
86,Embezzlement,White,156,75.32346153846153,57.0
86,Environmental,White,5,30.0,30.0
86,Extortion/Racketeering,Black,7,7.585714285714286,6.0
86,Extortion/Racketeering,Hispanic,1,12.03,12.03
86,Extortion/Racketeering,White,6,8.115,10.0
86,Firearms,Black,354,94.12059322033899,61.0
86,Firearms,Hispanic,16,17.375,10.0
86,Firearms,Unknown,2,30.0,30.0
86,Firearms,White,119,59.80966386554622,37.0
86,Forgery,Black,3,31.666666666666668,32.0
86,Immigration,Black,22,20.920454545454547,15.5
86,Immigration,Hispanic,1,10.0,10.0
86,Immigration,White,5,36.13,21.62
86,Kidnapping,Black,184,52.77494565217391,40.0
86,Kidnapping,Hispanic,23,15.47086956521739,8.0
86,Kidnapping,Unknown,3,69.01,75.0
86,Kidnapping,White,54,42.02481481481482,33.0
86,Larceny,Black,4,25.5075,25.015
86,Larceny,White,4,17.0,13.5
86,Manslaughter,Black,24,27.065833333333334,15.0
86,Manslaughter,Hispanic,1,12.03,12.03
86,Manslaughter,Unknown,1,24.0,24.0
86,Manslaughter,White,11,23.09090909090909,16.0
86,Money Laundering,White,3,56.666666666666664,57.0
86,Murder,Black,14,47.57357142857143,33.0
86,Murder,White,5,51.0,33.0
86,Obscenity/Other Sex,Black,1,24.0,24.0
86,Obscenity/Other Sex,Hispanic,1,33.0,33.0
86,Obscenity/Other Sex,White,2,46.015,46.015
86,Other,White,28,182.03571428571428,120.0
86,Robbery,Black,4,135.25,25.5
86,Sexual Abuse,Black,1,6.0,6.0
86,Stalking/Harassing,Black,4,123.25,48.5
86,Stalking/Harassing,White,3,37.333333333333336,37.0
86,Tax,Black,2,120.0,120.0
86,Tax,Hispanic,202,11.036633663366336,5.859999999999999
86,Tax,Unknown,1,6.0,6.0
86,Tax,White,1,4.23,4.23
86,Unknown,Black,357,61.5493837535014,37.0
86,Unknown,Hispanic,139,23.351942446043164,5.1
86,Unknown,Unknown,16,22.888125,1.745
86,Unknown,White,207,66.67700483091787,42.0
87,Admin of Justice,White,5,149.4,108.0
87,Assault,Black,4,173.25,144.0
87,Assault,Hispanic,1,188.0,188.0
87,Assault,White,35,184.994,120.0
87,Bribery/Corruption,Black,4,24.25,24.0
87,Bribery/Corruption,Hispanic,1,18.0,18.0
87,Bribery/Corruption,Unknown,2,10.115,10.115
87,Bribery/Corruption,White,6,64.0,52.5
87,Burglary/Trespass,Black,43,66.23255813953489,63.0
87,Burglary/Trespass,Hispanic,1,120.0,120.0
87,Burglary/Trespass,White,48,77.185625,58.5
87,Drug Trafficking,White,5,49.2,60.0
87,Embezzlement,Black,575,104.65318260869566,72.0
87,Embezzlement,Hispanic,259,86.87355212355213,70.0
87,Embezzlement,Unknown,5,64.944,36.0
87,Embezzlement,White,244,83.31438524590163,64.0
87,Environmental,Black,8,35.375,35.0
87,Environmental,Hispanic,1,37.0,37.0
87,Environmental,Unknown,1,16.0,16.0
87,Environmental,White,1,28.0,28.0
87,Extortion/Racketeering,Black,6,36.5,31.0
87,Extortion/Racketeering,Hispanic,1,9.03,9.03
87,Extortion/Racketeering,Unknown,1,1.0,1.0
87,Extortion/Racketeering,White,4,3.495,3.245
87,Firearms,Black,987,76.1703748733536,51.0
87,Firearms,Hispanic,88,36.881136363636365,16.494999999999997
87,Firearms,Unknown,3,47.36666666666667,28.0
87,Firearms,White,324,73.4662037037037,51.5
87,Forgery,Black,1,24.0,24.0
87,Forgery,White,2,17.0,17.0
87,Fraud,Black,1,41.0,41.0
87,Fraud,White,1,28.03,28.03
87,Immigration,Black,14,16.310714285714287,14.0
87,Immigration,Hispanic,1,3.0,3.0
87,Immigration,Unknown,2,0.535,0.535
87,Immigration,White,17,12.743529411764705,12.03
87,Kidnapping,Black,188,35.37468085106383,26.0
87,Kidnapping,Hispanic,16,13.6675,8.28
87,Kidnapping,Unknown,2,10.925,10.925
87,Kidnapping,White,173,32.867919075144506,24.0
87,Larceny,Black,3,10.41,1.0
87,Larceny,Hispanic,1,5.23,5.23
87,Larceny,White,12,12.548333333333334,12.03
87,Manslaughter,Black,44,19.82181818181818,16.5
87,Manslaughter,Hispanic,5,12.6,15.0
87,Manslaughter,White,25,24.362399999999997,18.0
87,Money Laundering,Black,4,31.75,27.0
87,Money Laundering,Unknown,1,78.0,78.0
87,Money Laundering,White,14,34.785714285714285,31.5
87,Murder,Black,7,17.87,12.03
87,Murder,Unknown,1,10.0,10.0
87,Murder,White,6,17.838333333333335,16.515
87,Obscenity/Other Sex,Black,8,29.25375,24.0
87,Obscenity/Other Sex,Hispanic,1,5.13,5.13
87,Obscenity/Other Sex,Unknown,1,46.0,46.0
87,Obscenity/Other Sex,White,10,38.5,36.5
87,Other,Black,2,43.5,43.5
87,Other,Hispanic,1,180.0,180.0
87,Other,Unknown,2,42.0,42.0
87,Other,White,70,589.3022857142857,120.0
87,Robbery,Black,7,29.861428571428572,12.03
87,Robbery,White,4,86.75,79.5
87,Sexual Abuse,White,1,9.0,9.0
87,Stalking/Harassing,Black,1,61.0,61.0
87,Stalking/Harassing,White,6,51.5,45.0
87,Tax,Black,2,33.5,33.5
87,Tax,Hispanic,248,21.02681451612903,14.0
87,Tax,Unknown,5,7.378,3.33
87,Tax,White,2,11.215,11.215
87,Unknown,Black,607,70.35525535420099,48.0
87,Unknown,Hispanic,275,49.149272727272724,12.03
87,Unknown,Unknown,33,25.78,4.0
87,Unknown,White,586,133.14629692832764,57.0
88,Arson,Black,1,184.0,184.0
88,Arson,White,1,210.0,210.0
88,Assault,Black,3,64.0,33.0
88,Assault,Hispanic,1,120.0,120.0
88,Assault,Unknown,2,69.0,69.0
88,Assault,White,23,150.0213043478261,120.0
88,Bribery/Corruption,Black,5,32.626,33.0
88,Bribery/Corruption,Hispanic,1,17.92,17.92
88,Bribery/Corruption,White,3,116.33333333333333,151.0
88,Burglary/Trespass,Black,40,63.52575,46.0
88,Burglary/Trespass,Hispanic,1,60.0,60.0
88,Burglary/Trespass,White,57,62.19350877192983,51.0
88,Drug Trafficking,White,5,54.00599999999999,60.0
88,Embezzlement,Black,792,87.38696969696969,60.0
88,Embezzlement,Hispanic,161,92.14403726708075,63.0
88,Embezzlement,Unknown,35,86.81,51.0
88,Embezzlement,White,477,74.73023060796646,60.0
88,Environmental,Black,14,36.50214285714286,37.0
88,Environmental,White,2,4.0,4.0
88,Extortion/Racketeering,Black,3,35.666666666666664,12.0
88,Firearms,Black,641,70.99486739469579,51.0
88,Firearms,Hispanic,24,50.875,43.5
88,Firearms,Unknown,22,80.15545454545455,61.0
88,Firearms,White,294,63.46438775510204,42.0
88,Forgery,Black,8,17.0,15.5
88,Forgery,White,2,28.5,28.5
88,Fraud,White,1,10.0,10.0
88,Immigration,Black,12,15.199166666666665,12.03
88,Immigration,Hispanic,1,24.0,24.0
88,Immigration,White,15,14.575999999999999,12.03
88,Kidnapping,Black,136,20.35580882352941,17.5
88,Kidnapping,Hispanic,33,10.944848484848485,10.0
88,Kidnapping,Unknown,9,5.036666666666666,4.0
88,Kidnapping,White,136,24.713382352941178,19.0
88,Larceny,Black,3,16.02,12.03
88,Larceny,White,1,0.03,0.03
88,Manslaughter,Black,25,17.3092,12.03
88,Manslaughter,Hispanic,1,2.0,2.0
88,Manslaughter,White,16,15.469999999999999,14.5
88,Murder,Black,3,19.01,21.0
88,Murder,White,1,24.0,24.0
88,Obscenity/Other Sex,Black,8,32.87875,16.5
88,Obscenity/Other Sex,Hispanic,11,38.91181818181818,30.0
88,Obscenity/Other Sex,Unknown,1,24.0,24.0
88,Obscenity/Other Sex,White,9,40.114444444444445,12.03
88,Other,White,47,87.53191489361703,63.0
88,Robbery,Black,15,54.13533333333333,50.0
88,Robbery,Hispanic,4,38.765,36.015
88,Robbery,White,3,56.333333333333336,60.0
88,Tax,Black,4,23.365000000000002,26.015
88,Tax,Hispanic,152,12.904342105263158,4.945
88,Tax,Unknown,6,3.268333333333333,3.2800000000000002
88,Tax,White,3,14.666666666666666,11.0
88,Unknown,Black,430,63.11730232558139,46.0
88,Unknown,Hispanic,198,35.78207070707071,10.0
88,Unknown,Unknown,25,64.4996,41.0
88,Unknown,White,403,69.4437717121588,37.0
89,Admin of Justice,Black,2,120.0,120.0
89,Admin of Justice,Hispanic,1,470.0,470.0
89,Admin of Justice,Unknown,1,470.0,470.0
89,Admin of Justice,White,10,342.3,360.0
89,Antitrust,White,1,120.0,120.0
89,Arson,Hispanic,4,129.0,114.0
89,Assault,Black,40,190.16075,168.0
89,Assault,Hispanic,16,168.178125,137.5
89,Assault,Unknown,6,88.16666666666667,90.0
89,Assault,White,99,172.37373737373738,120.0
89,Bribery/Corruption,Black,13,92.98846153846154,59.0
89,Bribery/Corruption,Hispanic,7,48.42857142857143,30.0
89,Bribery/Corruption,White,21,92.58047619047619,48.0
89,Burglary/Trespass,Black,28,97.03571428571429,84.0
89,Burglary/Trespass,Hispanic,15,117.53333333333333,97.0
89,Burglary/Trespass,Unknown,2,121.5,121.5
89,Burglary/Trespass,White,54,100.16666666666667,93.0
89,Drug Trafficking,White,4,69.25,70.0
89,Embezzlement,Black,1822,113.59256311745334,96.0
89,Embezzlement,Hispanic,3269,108.02037014377487,120.0
89,Embezzlement,Unknown,121,72.03305785123968,57.0
89,Embezzlement,White,1198,83.09737061769616,60.0
89,Environmental,Black,15,32.51866666666667,36.0
89,Environmental,Hispanic,12,46.798333333333325,39.5
89,Environmental,Unknown,1,106.0,106.0
89,Environmental,White,4,48.5,44.0
89,Extortion/Racketeering,Black,3,35.766666666666666,7.3
89,Extortion/Racketeering,Hispanic,1,92.0,92.0
89,Extortion/Racketeering,White,3,18.830000000000002,11.49
89,Firearms,Black,1147,138.72504795117698,101.0
89,Firearms,Hispanic,267,98.17101123595505,64.0
89,Firearms,Unknown,18,94.0,82.0
89,Firearms,White,426,86.32610328638498,60.0
89,Forgery,Hispanic,1,25.0,25.0
89,Forgery,White,1,24.0,24.0
89,Fraud,Black,1,18.0,18.0
89,Fraud,Hispanic,11,33.18181818181818,27.0
89,Fraud,White,2,27.0,27.0
89,Immigration,Black,76,31.660526315789472,24.0
89,Immigration,Hispanic,26,25.736923076923077,18.0
89,Immigration,Unknown,1,18.0,18.0
89,Immigration,White,59,23.44271186440678,16.0
89,Kidnapping,Black,483,45.347846790890266,30.0
89,Kidnapping,Hispanic,354,29.277683615819207,21.0
89,Kidnapping,Unknown,58,46.08758620689655,33.0
89,Kidnapping,White,563,46.638738898756664,30.0
89,Larceny,Black,17,24.291176470588233,18.0
89,Larceny,Hispanic,1,18.0,18.0
89,Larceny,White,32,19.30875,15.0
89,Manslaughter,Black,71,28.240845070422534,24.0
89,Manslaughter,Hispanic,34,22.220294117647057,21.0
89,Manslaughter,Unknown,2,25.515,25.515
89,Manslaughter,White,73,21.64246575342466,18.0
89,Money Laundering,Black,12,33.666666666666664,33.5
89,Money Laundering,Hispanic,9,23.56222222222222,24.0
89,Money Laundering,White,12,34.66916666666666,27.5
89,Murder,Black,20,24.109,23.0
89,Murder,Hispanic,9,25.88888888888889,30.0
89,Murder,White,45,27.82933333333333,27.0
89,Obscenity/Other Sex,Black,14,38.94214285714286,43.5
89,Obscenity/Other Sex,Hispanic,35,37.60885714285714,37.0
89,Obscenity/Other Sex,Unknown,4,75.5,50.5
89,Obscenity/Other Sex,White,59,71.72525423728814,48.0
89,Other,Black,3,485.0,108.0
89,Other,Hispanic,19,86.63157894736842,33.0
89,Other,Unknown,1,151.0,151.0
89,Other,White,183,114.77666666666667,78.0
89,Robbery,Black,14,131.78571428571428,74.0
89,Robbery,Hispanic,11,55.54545454545455,46.0
89,Robbery,White,25,141.32119999999998,78.0
89,Stalking/Harassing,Black,1,12.03,12.03
89,Stalking/Harassing,Hispanic,3,108.33333333333333,144.0
89,Stalking/Harassing,White,10,34.206,17.5
89,Tax,Black,143,21.94020979020979,12.03
89,Tax,Hispanic,2387,15.84216589861751,8.0
89,Tax,Unknown,40,7.24375,2.665
89,Tax,White,156,15.354294871794872,7.035
89,Unknown,Black,1030,89.91443689320388,60.0
89,Unknown,Hispanic,2220,61.0449009009009,30.0
89,Unknown,Unknown,71,56.14971830985915,30.0
89,Unknown,White,1327,117.087716654107,70.0
90,Admin of Justice,White,1,235.0,235.0
90,Arson,Black,1,72.0,72.0
90,Arson,Hispanic,1,470.0,470.0
90,Arson,White,1,7.0,7.0
90,Assault,Black,11,136.8181818181818,132.0
90,Assault,Hispanic,5,247.6,120.0
90,Assault,Unknown,1,120.0,120.0
90,Assault,White,34,152.23529411764707,120.0
90,Bribery/Corruption,Black,7,59.0,24.0
90,Bribery/Corruption,Hispanic,1,120.0,120.0
90,Bribery/Corruption,Unknown,2,1.495,1.495
90,Bribery/Corruption,White,17,44.06823529411764,30.0
90,Burglary/Trespass,Black,9,223.22222222222223,180.0
90,Burglary/Trespass,Unknown,1,18.0,18.0
90,Burglary/Trespass,White,20,89.55,57.0
90,Drug Trafficking,Black,2,48.5,48.5
90,Drug Trafficking,Hispanic,1,24.0,24.0
90,Drug Trafficking,Unknown,1,60.0,60.0
90,Drug Trafficking,White,1,120.0,120.0
90,Embezzlement,Black,681,166.60919236417033,120.0
90,Embezzlement,Hispanic,182,115.87384615384616,87.0
90,Embezzlement,Unknown,31,129.48387096774192,78.0
90,Embezzlement,White,364,92.96620879120879,66.0
90,Extortion/Racketeering,Black,2,9.0,9.0
90,Extortion/Racketeering,Unknown,1,6.0,6.0
90,Extortion/Racketeering,White,13,6.532307692307692,4.0
90,Firearms,Black,320,134.66593749999998,110.0
90,Firearms,Hispanic,38,115.45078947368421,37.0
90,Firearms,Unknown,8,46.145,47.0
90,Firearms,White,181,84.06806629834254,63.0
90,Forgery,Black,1,27.0,27.0
90,Forgery,Hispanic,1,15.0,15.0
90,Forgery,White,1,84.0,84.0
90,Immigration,Black,16,25.43875,15.0
90,Immigration,Hispanic,4,64.0,65.0
90,Immigration,Unknown,2,12.165,12.165
90,Immigration,White,24,22.954583333333332,12.515
90,Kidnapping,Black,158,43.731645569620255,31.5
90,Kidnapping,Hispanic,27,33.23851851851852,27.0
90,Kidnapping,Unknown,8,23.91125,12.515
90,Kidnapping,White,148,35.37641891891892,24.0
90,Larceny,Black,7,19.147142857142857,24.03
90,Larceny,Hispanic,1,9.0,9.0
90,Larceny,Unknown,1,12.0,12.0
90,Larceny,White,7,9.455714285714285,0.07
90,Manslaughter,Black,8,35.125,36.5
90,Manslaughter,Hispanic,1,2.23,2.23
90,Manslaughter,Unknown,1,12.03,12.03
90,Manslaughter,White,11,30.272727272727273,25.0
90,Money Laundering,Black,3,20.0,15.0
90,Money Laundering,Hispanic,1,1.0,1.0
90,Money Laundering,White,5,17.4,18.0
90,Murder,Black,5,36.006,27.0
90,Murder,Unknown,2,12.03,12.03
90,Murder,White,12,62.166666666666664,54.0
90,Obscenity/Other Sex,Black,2,69.0,69.0
90,Obscenity/Other Sex,Hispanic,1,41.0,41.0
90,Obscenity/Other Sex,Unknown,7,15.571428571428571,7.0
90,Obscenity/Other Sex,White,12,62.33833333333333,39.0
90,Other,Black,1,210.0,210.0
90,Other,Hispanic,5,219.0,168.0
90,Other,Unknown,1,60.0,60.0
90,Other,White,39,208.95025641025643,160.0
90,Robbery,Hispanic,1,151.0,151.0
90,Robbery,White,4,47.25,44.5
90,Stalking/Harassing,Black,1,2.62,2.62
90,Stalking/Harassing,White,1,12.0,12.0
90,Tax,Black,3,19.796666666666667,24.0
90,Tax,Hispanic,291,13.97594501718213,6.0
90,Tax,Unknown,14,12.83,4.0
90,Tax,White,14,14.213571428571429,11.5
90,Unknown,Black,289,72.83854671280277,48.0
90,Unknown,Hispanic,232,25.220689655172414,4.675
