season,date,visitor,home,visitor_score,home_score
2022,20220427,BOS,TOR,7,1
2022,20220428,CHC,ATL,1,5
2022,20220428,SD,CIN,7,5
2022,20220428,COL,PHI,1,7
2022,20220428,MIL,PIT,3,2
2022,20220428,ARI,STL,3,8
2022,20220428,MIA,WSH,3,2
2022,20220428,CLE,LAA,1,4
2022,20220428,KC,CWS,5,2
2022,20220428,DET,MIN,1,7
2022,20220428,BAL,NYY,5,10
2022,20220428,SEA,TB,1,2
2022,20220428,HOU,TEX,3,2
2022,20220428,BOS,TOR,0,1
2022,20220429,CIN,COL,4,10
2022,20220429,DET,LAD,1,5
2022,20220429,SEA,MIA,6,8
2022,20220429,CHC,MIL,1,11
2022,20220429,PHI,NYM,0,3
2022,20220429,SD,PIT,7,3
2022,20220429,WSH,SF,14,4
2022,20220429,ARI,STL,6,2
2022,20220429,BOS,BAL,3,1
2022,20220429,LAA,CWS,5,1
2022,20220429,NYY,KC,12,2
2022,20220429,CLE,OAK,9,8
2022,20220429,MIN,TB,1,6
2022,20220429,ATL,TEX,6,3
2022,20220429,HOU,TOR,11,7
2022,20220430,CIN,COL,3,4
2022,20220430,DET,LAD,5,1
2022,20220430,SEA,MIA,1,3
2022,20220430,CHC,MIL,1,9
2022,20220430,PHI,NYM,4,1
2022,20220430,SD,PIT,6,7
2022,20220430,WSH,SF,3,9
2022,20220430,ARI,STL,2,0
2022,20220430,BOS,BAL,1,2
2022,20220430,LAA,CWS,0,4
2022,20220430,NYY,KC,3,0
2022,20220430,CLE,OAK,3,1
2022,20220430,MIN,TB,9,1
2022,20220430,ATL,TEX,1,3
2022,20220430,HOU,TOR,1,2
2022,20220501,CIN,COL,1,10
2022,20220501,DET,LAD,3,6
2022,20220501,SEA,MIA,7,3
2022,20220501,CHC,MIL,2,0
2022,20220501,PHI,NYM,6,10
2022,20220501,SD,PIT,5,2
2022,20220501,WSH,SF,11,5
2022,20220501,ARI,STL,5,7
2022,20220501,BOS,BAL,5,9
2022,20220501,LAA,CWS,6,5
2022,20220501,NYY,KC,6,4
2022,20220501,CLE,OAK,7,3
2022,20220501,MIN,TB,9,3
2022,20220501,ATL,TEX,3,7
2022,20220501,HOU,TOR,2,3
2022,20220502,ARI,MIA,5,4
2022,20220502,ATL,NYM,5,2
2022,20220502,KC,STL,0,1
2022,20220502,MIN,BAL,2,1
2022,20220502,LAA,CWS,0,3
2022,20220502,SEA,HOU,0,3
2022,20220502,TB,OAK,6,1
2022,20220502,NYY,TOR,3,2
2022,20220503,CWS,CHC,3,1
2022,20220503,WSH,COL,10,2
2022,20220503,SF,LAD,1,3
2022,20220503,ARI,MIA,5,4
2022,20220503,CIN,MIL,3,6
2022,20220503,ATL,NYM,4,5
2022,20220503,ATL,NYM,0,3
2022,20220503,TEX,PHI,6,4
2022,20220503,MIN,BAL,7,2
2022,20220503,LAA,BOS,0,4
2022,20220503,SEA,HOU,0,4
2022,20220503,STL,KC,1,7
2022,20220503,TB,OAK,10,7
2022,20220503,NYY,TOR,9,1
2022,20220504,CWS,CHC,4,3
2022,20220504,WSH,COL,2,5
2022,20220504,SF,LAD,1,9
2022,20220504,ARI,MIA,8,7
2022,20220504,CIN,MIL,4,18
2022,20220504,ATL,NYM,9,2
2022,20220504,TEX,PHI,2,1
2022,20220504,MIN,BAL,4,9
2022,20220504,LAA,BOS,10,5
2022,20220504,SD,CLE,5,4
2022,20220504,SD,CLE,5,6
2022,20220504,PIT,DET,2,3
2022,20220504,PIT,DET,7,2
2022,20220504,SEA,HOU,2,7
2022,20220504,STL,KC,10,0
2022,20220504,TB,OAK,3,0
2022,20220504,NYY,TOR,1,2
2022,20220505,WSH,COL,7,9
2022,20220505,CIN,MIL,5,10
2022,20220505,NYM,PHI,8,7
2022,20220505,MIA,SD,1,2
2022,20220505,STL,SF,7,1
2022,20220505,MIN,BAL,3,5
2022,20220505,LAA,BOS,8,0
2022,20220505,TOR,CLE,5,6
2022,20220505,DET,HOU,2,3
2022,20220505,TB,SEA,4,3
2022,20220506,COL,ARI,1,4
2022,20220506,MIL,ATL,6,3
2022,20220506,MIA,SD,2,3
2022,20220506,STL,SF,3,2
2022,20220506,WSH,LAA,0,3
2022,20220506,CWS,BOS,4,2
2022,20220506,DET,HOU,2,3
2022,20220506,OAK,MIN,1,2
2022,20220506,TB,SEA,8,7
2022,20220507,COL,ARI,4,1
2022,20220507,MIL,ATL,2,3
2022,20220507,LAD,CHC,7,0
2022,20220507,LAD,CHC,6,2
2022,20220507,PIT,CIN,2,9
2022,20220507,PIT,CIN,8,5
2022,20220507,MIA,SD,8,0
2022,20220507,STL,SF,7,13
2022,20220507,WSH,LAA,7,3
2022,20220507,CWS,BOS,3,1
2022,20220507,TOR,CLE,8,3
2022,20220507,TOR,CLE,2,8
2022,20220507,DET,HOU,2,3
2022,20220507,OAK,MIN,0,1
2022,20220507,TB,SEA,8,2
2022,20220508,COL,ARI,0,4
2022,20220508,MIL,ATL,2,9
2022,20220508,LAD,CHC,7,1
2022,20220508,PIT,CIN,3,7
2022,20220508,NYM,PHI,2,3
2022,20220508,NYM,PHI,6,1
2022,20220508,MIA,SD,2,3
2022,20220508,STL,SF,3,4
2022,20220508,WSH,LAA,4,5
2022,20220508,KC,BAL,6,4
2022,20220508,KC,BAL,2,4
2022,20220508,CWS,BOS,3,2
2022,20220508,TOR,CLE,3,4
2022,20220508,DET,HOU,0,5
2022,20220508,OAK,MIN,3,4
2022,20220508,TEX,NYY,1,2
2022,20220508,TEX,NYY,4,2
2022,20220508,TB,SEA,1,2
2022,20220509,MIA,ARI,3,4
2022,20220509,MIL,CIN,5,10
2022,20220509,LAD,PIT,1,5
2022,20220509,CHC,SD,6,0
2022,20220509,COL,SF,5,8
2022,20220509,TB,LAA,3,11
2022,20220509,KC,BAL,1,6
2022,20220509,CLE,CWS,12,9
2022,20220509,OAK,DET,2,0
2022,20220509,TEX,NYY,0,1
2022,20220509,PHI,SEA,9,0
2022,20220510,MIA,ARI,3,9
2022,20220510,BOS,ATL,9,4
2022,20220510,MIL,CIN,5,4
2022,20220510,LAD,PIT,11,1
2022,20220510,CHC,SD,4,5
2022,20220510,COL,SF,2,9
2022,20220510,BAL,STL,5,3
2022,20220510,NYM,WSH,4,2
2022,20220510,TB,LAA,0,12
2022,20220510,CLE,CWS,1,4
2022,20220510,OAK,DET,0,6
2022,20220510,OAK,DET,4,1
2022,20220510,HOU,MIN,5,0
2022,20220510,TOR,NYY,5,6
2022,20220510,PHI,SEA,4,5
2022,20220510,KC,TEX,4,6
2022,20220511,MIA,ARI,11,3
2022,20220511,BOS,ATL,3,5
2022,20220511,MIL,CIN,11,14
2022,20220511,LAD,PIT,3,5
2022,20220511,CHC,SD,7,5
2022,20220511,COL,SF,1,7
2022,20220511,BAL,STL,1,10
2022,20220511,NYM,WSH,3,8
2022,20220511,TB,LAA,4,2
2022,20220511,OAK,DET,9,0
2022,20220511,HOU,MIN,11,3
2022,20220511,TOR,NYY,3,5
2022,20220511,PHI,SEA,4,2
2022,20220511,KC,TEX,8,2
2022,20220512,PHI,LAD,9,7
2022,20220512,CIN,PIT,4,0
2022,20220512,BAL,STL,3,2
2022,20220512,NYM,WSH,4,1
2022,20220512,NYY,CWS,15,7
2022,20220512,OAK,DET,5,3
2022,20220512,HOU,MIN,5,0
2022,20220512,KC,TEX,1,3
2022,20220513,CHC,ARI,3,4
2022,20220513,SD,ATL,11,6
2022,20220513,KC,COL,14,10
2022,20220513,PHI,LAD,12,10
2022,20220513,MIL,MIA,2,1
2022,20220513,SEA,NYM,2,1
2022,20220513,CIN,PIT,8,2
2022,20220513,SF,STL,8,2
2022,20220513,HOU,WSH,6,1
2022,20220513,NYY,CWS,10,4
2022,20220513,BAL,DET,2,4
2022,20220513,CLE,MIN,8,12
2022,20220513,LAA,OAK,2,0
2022,20220513,TOR,TB,2,5
2022,20220513,BOS,TEX,7,1
2022,20220514,CHC,ARI,4,2
2022,20220514,SD,ATL,5,6
2022,20220514,KC,COL,4,10
2022,20220514,PHI,LAD,8,3
2022,20220514,MIL,MIA,3,9
2022,20220514,SEA,NYM,4,5
2022,20220514,CIN,PIT,1,3
2022,20220514,SF,STL,0,4
2022,20220514,HOU,WSH,6,13
2022,20220514,NYY,CWS,2,3
2022,20220514,BAL,DET,0,3
2022,20220514,CLE,MIN,3,2
2022,20220514,LAA,OAK,3,4
2022,20220514,LAA,OAK,9,1
2022,20220514,TOR,TB,5,1
2022,20220514,BOS,TEX,11,3
2022,20220515,CHC,ARI,3,2
2022,20220515,SD,ATL,7,3
2022,20220515,KC,COL,8,7
2022,20220515,PHI,LAD,4,5
2022,20220515,MIL,MIA,7,3
2022,20220515,SEA,NYM,8,7
2022,20220515,CIN,PIT,0,1
2022,20220515,SF,STL,6,15
2022,20220515,HOU,WSH,8,0
2022,20220515,NYY,CWS,5,1
2022,20220515,BAL,DET,1,5
2022,20220515,CLE,MIN,1,3
2022,20220515,LAA,OAK,4,1
2022,20220515,TOR,TB,0,3
2022,20220515,BOS,TEX,1,7
2022,20220516,PIT,CHC,0,9
2022,20220516,SF,COL,7,6
2022,20220516,ARI,LAD,4,5
2022,20220516,WSH,MIA,2,8
2022,20220516,ATL,MIL,0,1
2022,20220516,NYY,BAL,6,2
2022,20220516,HOU,BOS,3,6
2022,20220516,CWS,KC,5,3
2022,20220516,MIN,OAK,3,1
2022,20220516,DET,TB,3,2
2022,20220516,LAA,TEX,4,7
2022,20220516,SEA,TOR,2,6
2022,20220517,PIT,CHC,0,7
2022,20220517,SF,COL,10,7
2022,20220517,ARI,LAD,6,7
2022,20220517,ARI,LAD,3,12
2022,20220517,WSH,MIA,1,5
2022,20220517,ATL,MIL,3,0
2022,20220517,STL,NYM,1,3
2022,20220517,STL,NYM,4,3
2022,20220517,SD,PHI,3,0
2022,20220517,NYY,BAL,5,4
2022,20220517,HOU,BOS,13,4
2022,20220517,CIN,CLE,5,4
2022,20220517,CWS,KC,3,0
2022,20220517,CWS,KC,1,2
2022,20220517,MIN,OAK,2,5
2022,20220517,DET,TB,1,8
2022,20220517,LAA,TEX,5,10
2022,20220517,SEA,TOR,0,3
2022,20220518,PIT,CHC,3,2
2022,20220518,SF,COL,3,5
2022,20220518,ARI,LAD,3,5
2022,20220518,WSH,MIA,5,4
2022,20220518,ATL,MIL,6,7
2022,20220518,STL,NYM,4,11
2022,20220518,SD,PHI,0,3
2022,20220518,NYY,BAL,3,2
2022,20220518,HOU,BOS,1,5
2022,20220518,CWS,KC,2,6
2022,20220518,MIN,OAK,14,4
2022,20220518,DET,TB,1,6
2022,20220518,LAA,TEX,5,6
2022,20220518,SEA,TOR,5,1
2022,20220519,ARI,CHC,3,1
2022,20220519,STL,NYM,6,7
2022,20220519,SD,PHI,2,0
2022,20220519,NYY,BAL,6,9
2022,20220519,SEA,BOS,6,12
2022,20220519,CIN,CLE,4,2
2022,20220519,TEX,HOU,1,5
2022,20220519,CWS,KC,7,4
2022,20220520,ARI,CHC,10,6
2022,20220520,ATL,MIA,5,3
2022,20220520,WSH,MIL,0,7
2022,20220520,LAD,PHI,4,1
2022,20220520,STL,PIT,5,3
2022,20220520,SD,SF,8,7
2022,20220520,OAK,LAA,4,2
2022,20220520,TB,BAL,6,8
2022,20220520,SEA,BOS,3,7
2022,20220520,DET,CLE,1,6
2022,20220520,TEX,HOU,3,0
2022,20220520,MIN,KC,6,4
2022,20220520,CIN,TOR,1,2
2022,20220521,ARI,CHC,7,6
2022,20220521,NYM,COL,5,1
2022,20220521,NYM,COL,3,11
2022,20220521,ATL,MIA,4,3
2022,20220521,WSH,MIL,1,5
2022,20220521,LAD,PHI,7,4
2022,20220521,STL,PIT,5,4
2022,20220521,SD,SF,2,1
2022,20220521,OAK,LAA,3,5
2022,20220521,TB,BAL,6,1
2022,20220521,SEA,BOS,5,6
2022,20220521,TEX,HOU,1,2
2022,20220521,MIN,KC,9,2
2022,20220521,CWS,NYY,5,7
2022,20220521,CIN,TOR,1,3
2022,20220522,ARI,CHC,4,5
2022,20220522,NYM,COL,2,0
2022,20220522,ATL,MIA,3,4
2022,20220522,WSH,MIL,8,2
2022,20220522,LAD,PHI,3,4
2022,20220522,STL,PIT,18,4
2022,20220522,SD,SF,10,1
2022,20220522,OAK,LAA,1,4
2022,20220522,TB,BAL,6,7
2022,20220522,SEA,BOS,4,8
2022,20220522,DET,CLE,4,2
2022,20220522,TEX,HOU,2,5
2022,20220522,MIN,KC,7,6
2022,20220522,CWS,NYY,3,1
2022,20220522,CWS,NYY,5,0
2022,20220522,CIN,TOR,3,2
2022,20220523,KC,ARI,5,9
2022,20220523,PHI,ATL,7,3
2022,20220523,CHC,CIN,7,4
2022,20220523,COL,PIT,1,2
2022,20220523,MIL,SD,2,3
2022,20220523,NYM,SF,13,3
2022,20220523,TOR,STL,3,7
2022,20220523,LAD,WSH,10,1
2022,20220523,CLE,HOU,6,1
2022,20220523,DET,MIN,4,5
2022,20220523,BAL,NYY,6,4
2022,20220523,OAK,SEA,6,7
2022,20220524,KC,ARI,6,8
2022,20220524,PHI,ATL,5,6
2022,20220524,CHC,CIN,11,4
2022,20220524,COL,PIT,2,1
2022,20220524,MIL,SD,4,1
2022,20220524,NYM,SF,12,13
2022,20220524,TOR,STL,8,1
2022,20220524,LAD,WSH,9,4
2022,20220524,TEX,LAA,3,5
2022,20220524,BOS,CWS,16,3
2022,20220524,CLE,HOU,3,7
2022,20220524,DET,MIN,0,2
2022,20220524,BAL,NYY,6,7
2022,20220524,OAK,SEA,7,5
2022,20220524,MIA,TB,0,4
2022,20220525,PHI,ATL,4,8
2022,20220525,CHC,CIN,3,4
2022,20220525,COL,PIT,5,10
2022,20220525,MIL,SD,2,1
2022,20220525,NYM,SF,3,9
2022,20220525,LAD,WSH,0,1
2022,20220525,TEX,LAA,7,2
2022,20220525,BOS,CWS,1,3
2022,20220525,CLE,HOU,1,2
2022,20220525,DET,MIN,4,2
2022,20220525,BAL,NYY,0,2
2022,20220525,OAK,SEA,4,2
2022,20220525,MIA,TB,4,5
2022,20220526,LAD,ARI,14,1
2022,20220526,PHI,ATL,4,1
2022,20220526,CHC,CIN,5,20
2022,20220526,MIL,STL,4,3
2022,20220526,COL,WSH,3,7
2022,20220526,TOR,LAA,6,3
2022,20220526,BOS,CWS,16,7
2022,20220526,CLE,DET,3,4
2022,20220526,KC,MIN,3,2
2022,20220526,TEX,OAK,4,1
2022,20220526,NYY,TB,7,2
2022,20220527,LAD,ARI,6,4
2022,20220527,MIA,ATL,4,6
2022,20220527,SF,CIN,1,5
2022,20220527,PHI,NYM,6,8
2022,20220527,PIT,SD,3,4
2022,20220527,MIL,STL,2,4
2022,20220527,TOR,LAA,4,3
2022,20220527,BAL,BOS,12,8
2022,20220527,KC,MIN,7,10
2022,20220527,TEX,OAK,8,5
2022,20220527,HOU,SEA,1,6
2022,20220527,NYY,TB,2,0
2022,20220528,LAD,ARI,3,2
2022,20220528,MIA,ATL,4,1
2022,20220528,SF,CIN,2,3
2022,20220528,PHI,NYM,2,8
2022,20220528,PIT,SD,4,2
2022,20220528,MIL,STL,3,8
2022,20220528,COL,WSH,7,13
2022,20220528,COL,WSH,3,2
2022,20220528,TOR,LAA,6,5
2022,20220528,BAL,BOS,3,5
2022,20220528,BAL,BOS,4,2
2022,20220528,CHC,CWS,5,1
2022,20220528,CLE,DET,8,1
2022,20220528,KC,MIN,7,3
2022,20220528,TEX,OAK,11,4
2022,20220528,HOU,SEA,0,6
2022,20220528,NYY,TB,1,3
2022,20220529,LAD,ARI,3,1
2022,20220529,MIA,ATL,3,6
2022,20220529,SF,CIN,6,4
2022,20220529,PHI,NYM,4,5
2022,20220529,PIT,SD,2,4
2022,20220529,MIL,STL,8,0
2022,20220529,COL,WSH,5,6
2022,20220529,TOR,LAA,11,10
2022,20220529,BAL,BOS,2,12
2022,20220529,CHC,CWS,4,5
2022,20220529,CLE,DET,1,2
2022,20220529,KC,MIN,3,7
2022,20220529,TEX,OAK,5,6
2022,20220529,HOU,SEA,2,1
2022,20220529,NYY,TB,2,4
2022,20220530,ATL,ARI,2,6
2022,20220530,MIL,CHC,7,6
2022,20220530,MIL,CHC,3,1
2022,20220530,MIA,COL,1,7
2022,20220530,PIT,LAD,6,5
2022,20220530,WSH,NYM,5,13
2022,20220530,SF,PHI,5,4
2022,20220530,SD,STL,3,6
2022,20220530,BAL,BOS,10,0
2022,20220530,KC,CLE,3,7
2022,20220530,MIN,DET,5,7
2022,20220530,HOU,OAK,5,1
2022,20220530,TB,TEX,5,9
2022,20220531,ATL,ARI,7,8
2022,20220531,MIL,CHC,7,8
2022,20220531,PIT,LAD,5,3
2022,20220531,WSH,NYM,0,10
2022,20220531,SF,PHI,7,4
2022,20220531,SD,STL,2,3
2022,20220531,SEA,BAL,10,0
2022,20220531,CIN,BOS,2,1
2022,20220531,KC,CLE,3,8
2022,20220531,MIN,DET,8,2
2022,20220531,MIN,DET,0,4
2022,20220531,LAA,NYY,1,9
2022,20220531,HOU,OAK,3,1
2022,20220531,TB,TEX,0,3
2022,20220531,CWS,TOR,5,6
2022,20220601,ATL,ARI,6,0
2022,20220601,MIL,CHC,3,4
2022,20220601,MIA,COL,14,1
2022,20220601,MIA,COL,12,13
2022,20220601,PIT,LAD,8,4
2022,20220601,WSH,NYM,0,5
2022,20220601,SF,PHI,5,6
2022,20220601,SD,STL,2,5
2022,20220601,SEA,BAL,2,9
2022,20220601,CIN,BOS,1,7
2022,20220601,KC,CLE,0,4
2022,20220601,MIN,DET,0,5
2022,20220601,HOU,OAK,5,4
2022,20220601,TB,TEX,4,3
2022,20220601,CWS,TOR,3,7
2022,20220602,STL,CHC,5,7
2022,20220602,WSH,CIN,1,8
2022,20220602,ATL,COL,13,6
2022,20220602,NYM,LAD,0,2
2022,20220602,SF,MIA,0,3
2022,20220602,SD,MIL,4,5
2022,20220602,SEA,BAL,7,6
2022,20220602,MIN,DET,2,3
2022,20220602,LAA,NYY,1,6
2022,20220602,LAA,NYY,1,2
2022,20220602,TB,TEX,3,1
2022,20220602,CWS,TOR,3,8
2022,20220603,STL,CHC,14,5
2022,20220603,WSH,CIN,8,5
2022,20220603,ATL,COL,3,1
2022,20220603,NYM,LAD,1,6
2022,20220603,SF,MIA,15,6
2022,20220603,SD,MIL,7,0
2022,20220603,LAA,PHI,0,10
2022,20220603,ARI,PIT,8,6
2022,20220603,CLE,BAL,6,3
2022,20220603,HOU,KC,10,3
2022,20220603,DET,NYY,0,13
2022,20220603,BOS,OAK,7,2
2022,20220603,CWS,TB,3,6
2022,20220603,SEA,TEX,4,3
2022,20220603,MIN,TOR,9,3
2022,20220604,STL,CHC,1,6
2022,20220604,STL,CHC,7,4
2022,20220604,WSH,CIN,10,8
2022,20220604,ATL,COL,6,2
2022,20220604,NYM,LAD,9,4
2022,20220604,SF,MIA,4,5
2022,20220604,SD,MIL,4,0
2022,20220604,LAA,PHI,2,7
2022,20220604,ARI,PIT,1,2
2022,20220604,CLE,BAL,4,5
2022,20220604,HOU,KC,0,6
2022,20220604,DET,NYY,0,3
2022,20220604,BOS,OAK,8,0
2022,20220604,CWS,TB,3,2
2022,20220604,SEA,TEX,2,3
2022,20220604,MIN,TOR,3,12
2022,20220605,STL,CHC,5,3
2022,20220605,WSH,CIN,5,4
2022,20220605,ATL,COL,8,7
2022,20220605,NYM,LAD,5,4
2022,20220605,SF,MIA,5,1
2022,20220605,SD,MIL,6,4
2022,20220605,LAA,PHI,7,9
2022,20220605,ARI,PIT,0,3
2022,20220605,CLE,BAL,3,2
2022,20220605,HOU,KC,7,4
2022,20220605,DET,NYY,4,5
2022,20220605,BOS,OAK,5,2
2022,20220605,CWS,TB,6,5
2022,20220605,SEA,TEX,6,5
2022,20220605,MIN,TOR,8,6
2022,20220606,ARI,CIN,0,7
2022,20220606,NYM,SD,11,5
2022,20220606,BOS,LAA,1,0
2022,20220606,SEA,HOU,7,4
2022,20220606,TOR,KC,8,0
2022,20220607,OAK,ATL,2,3
2022,20220607,ARI,CIN,8,14
2022,20220607,WSH,MIA,2,12
2022,20220607,PHI,MIL,3,2
2022,20220607,DET,PIT,5,3
2022,20220607,NYM,SD,0,7
2022,20220607,COL,SF,5,3
2022,20220607,BOS,LAA,6,5
2022,20220607,CHC,BAL,3,9
2022,20220607,LAD,CWS,0,4
2022,20220607,TEX,CLE,3,6
2022,20220607,TEX,CLE,6,3
2022,20220607,SEA,HOU,1,4
2022,20220607,TOR,KC,7,0
2022,20220607,NYY,MIN,10,4
2022,20220607,STL,TB,2,4
2022,20220608,OAK,ATL,2,13
2022,20220608,ARI,CIN,7,0
2022,20220608,WSH,MIA,1,2
2022,20220608,PHI,MIL,10,0
2022,20220608,DET,PIT,3,1
2022,20220608,NYM,SD,2,13
2022,20220608,COL,SF,1,2
2022,20220608,BOS,LAA,1,0
2022,20220608,LAD,CWS,4,1
2022,20220608,TEX,CLE,0,4
2022,20220608,SEA,HOU,6,3
2022,20220608,TOR,KC,4,8
2022,20220608,NYY,MIN,1,8
2022,20220608,STL,TB,3,11
2022,20220609,PIT,ATL,1,3
2022,20220609,ARI,CIN,5,4
2022,20220609,WSH,MIA,4,7
2022,20220609,PHI,MIL,8,3
2022,20220609,COL,SF,4,2
2022,20220609,BOS,LAA,2,5
2022,20220609,LAD,CWS,11,9
2022,20220609,OAK,CLE,4,8
2022,20220609,BAL,KC,5,7
2022,20220609,NYY,MIN,10,7
2022,20220609,STL,TB,1,2
2022,20220610,PIT,ATL,2,4
2022,20220610,ARI,PHI,5,7
2022,20220610,COL,SD,0,9
2022,20220610,LAD,SF,2,7
2022,20220610,CIN,STL,0,2
2022,20220610,MIL,WSH,5,11
2022,20220610,NYM,LAA,7,3
2022,20220610,TEX,CWS,3,8
2022,20220610,OAK,CLE,2,3
2022,20220610,TOR,DET,10,1
2022,20220610,MIA,HOU,7,4
2022,20220610,BAL,KC,1,8
2022,20220610,TB,MIN,4,9
2022,20220610,CHC,NYY,1,2
2022,20220610,BOS,SEA,4,3
2022,20220611,PIT,ATL,4,10
2022,20220611,ARI,PHI,0,4
2022,20220611,COL,SD,1,2
2022,20220611,COL,SD,6,2
2022,20220611,LAD,SF,2,3
2022,20220611,CIN,STL,4,5
2022,20220611,MIL,WSH,6,8
2022,20220611,NYM,LAA,6,11
2022,20220611,TEX,CWS,11,9
2022,20220611,OAK,CLE,10,5
2022,20220611,TOR,DET,1,3
2022,20220611,MIA,HOU,5,1
2022,20220611,BAL,KC,6,4
2022,20220611,TB,MIN,5,6
2022,20220611,CHC,NYY,0,8
2022,20220611,BOS,SEA,6,7
2022,20220612,PIT,ATL,3,5
2022,20220612,ARI,PHI,13,1
2022,20220612,COL,SD,4,2
2022,20220612,LAD,SF,0,2
2022,20220612,CIN,STL,7,6
2022,20220612,MIL,WSH,4,1
2022,20220612,NYM,LAA,4,1
2022,20220612,TEX,CWS,8,6
2022,20220612,OAK,CLE,3,6
2022,20220612,TOR,DET,6,0
2022,20220612,MIA,HOU,4,9
2022,20220612,BAL,KC,10,7
2022,20220612,TB,MIN,6,0
2022,20220612,CHC,NYY,4,18
2022,20220612,BOS,SEA,2,0
2022,20220613,CIN,ARI,5,4
2022,20220613,SD,CHC,4,1
2022,20220613,MIA,PHI,2,3
2022,20220613,KC,SF,2,6
2022,20220613,PIT,STL,5,7
2022,20220613,ATL,WSH,9,5
2022,20220613,CWS,DET,9,5
2022,20220613,MIN,SEA,3,2
2022,20220613,HOU,TEX,3,5
2022,20220613,BAL,TOR,1,11
2022,20220614,CIN,ARI,5,3
2022,20220614,SD,CHC,12,5
2022,20220614,CLE,COL,4,3
2022,20220614,LAA,LAD,0,2
2022,20220614,MIL,NYM,0,4
2022,20220614,MIA,PHI,11,9
2022,20220614,KC,SF,2,4
2022,20220614,PIT,STL,1,3
2022,20220614,PIT,STL,1,9
2022,20220614,ATL,WSH,10,4
2022,20220614,OAK,BOS,1,6
2022,20220614,CWS,DET,5,1
2022,20220614,TB,NYY,0,2
2022,20220614,MIN,SEA,0,5
2022,20220614,HOU,TEX,4,3
2022,20220614,BAL,TOR,6,5
2022,20220615,CIN,ARI,4,7
2022,20220615,SD,CHC,19,5
2022,20220615,CLE,COL,7,5
2022,20220615,LAA,LAD,1,4
2022,20220615,MIL,NYM,10,2
2022,20220615,MIA,PHI,1,3
2022,20220615,KC,SF,3,2
2022,20220615,PIT,STL,6,4
2022,20220615,ATL,WSH,8,2
2022,20220615,OAK,BOS,1,10
2022,20220615,CWS,DET,13,0
2022,20220615,TB,NYY,3,4
2022,20220615,MIN,SEA,5,0
2022,20220615,HOU,TEX,9,2
2022,20220615,BAL,TOR,6,7
2022,20220616,SD,CHC,6,4
2022,20220616,CLE,COL,4,2
2022,20220616,MIL,NYM,4,5
2022,20220616,PHI,WSH,10,1
2022,20220616,OAK,BOS,4,3
2022,20220616,TEX,DET,3,1
2022,20220616,TB,NYY,1,2
2022,20220616,LAA,SEA,4,1
2022,20220616,BAL,TOR,10,2
2022,20220617,MIN,ARI,2,7
2022,20220617,ATL,CHC,0,1
2022,20220617,MIL,CIN,5,4
2022,20220617,SD,COL,4,10
2022,20220617,CLE,LAD,2,1
2022,20220617,MIA,NYM,4,10
2022,20220617,SF,PIT,2,0
2022,20220617,PHI,WSH,5,3
2022,20220617,PHI,WSH,8,7
2022,20220617,TB,BAL,0,1
2022,20220617,STL,BOS,5,6
2022,20220617,TEX,DET,7,0
2022,20220617,CWS,HOU,3,13
2022,20220617,KC,OAK,5,1
2022,20220617,LAA,SEA,1,8
2022,20220617,NYY,TOR,12,3
2022,20220618,MIN,ARI,11,1
2022,20220618,ATL,CHC,3,6
2022,20220618,MIL,CIN,7,3
2022,20220618,SD,COL,4,5
2022,20220618,CLE,LAD,1,7
2022,20220618,MIA,NYM,2,3
2022,20220618,SF,PIT,7,5
2022,20220618,PHI,WSH,2,1
2022,20220618,TB,BAL,7,6
2022,20220618,STL,BOS,11,2
2022,20220618,TEX,DET,7,14
2022,20220618,CWS,HOU,7,0
2022,20220618,KC,OAK,2,0
2022,20220618,LAA,SEA,4,2
2022,20220618,LAA,SEA,3,0
2022,20220618,NYY,TOR,4,0
2022,20220619,MIN,ARI,1,7
2022,20220619,ATL,CHC,6,0
2022,20220619,MIL,CIN,6,3
2022,20220619,SD,COL,3,8
2022,20220619,CLE,LAD,5,3
2022,20220619,MIA,NYM,6,2
2022,20220619,SF,PIT,3,4
2022,20220619,PHI,WSH,3,9
2022,20220619,TB,BAL,1,2
2022,20220619,STL,BOS,4,6
2022,20220619,TEX,DET,3,7
2022,20220619,CWS,HOU,3,4
2022,20220619,KC,OAK,0,4
2022,20220619,LAA,SEA,4,0
2022,20220619,NYY,TOR,9,10
2022,20220620,SF,ATL,1,2
2022,20220620,STL,MIL,0,2
2022,20220620,MIA,NYM,0,6
2022,20220620,CHC,PIT,1,12
2022,20220620,ARI,SD,1,4
2022,20220620,KC,LAA,6,2
2022,20220620,DET,BOS,2,5
2022,20220620,TOR,CWS,7,8
2022,20220620,NYY,TB,4,2
2022,20220621,SF,ATL,12,10
2022,20220621,LAD,CIN,8,2
2022,20220621,COL,MIA,8,9
2022,20220621,STL,MIL,6,2
2022,20220621,CHC,PIT,1,7
2022,20220621,ARI,SD,2,3
2022,20220621,KC,LAA,12,11
2022,20220621,WSH,BAL,3,0
2022,20220621,DET,BOS,4,5
2022,20220621,TOR,CWS,6,7
2022,20220621,NYM,HOU,2,8
2022,20220621,CLE,MIN,6,5
2022,20220621,SEA,OAK,8,2
2022,20220621,NYY,TB,4,5
2022,20220621,PHI,TEX,0,7
2022,20220622,SF,ATL,3,4
2022,20220622,LAD,CIN,8,4
2022,20220622,COL,MIA,4,7
2022,20220622,STL,MIL,5,4
